fecha,titulo,presidente,año,id
2018-06-07,El presidente Mauricio Macri saludó a los periodistas acreditados en la Casa Rosada,mauricio_macri,2018,437
2018-06-06,Palabras del presidente Mauricio Macri en el agasajo a brigadistas,mauricio_macri,2018,438
2018-05-28,Mensaje del presidente Mauricio Macri tras la reunión de coordinación de Gobierno,mauricio_macri,2018,439
2018-05-25,El presidente Mauricio Macri en el locro compartido con vecinos de la Quinta de Olivos por el 25 de Mayo,mauricio_macri,2018,440
2018-05-23,El presidente Mauricio Macri en la inauguración de un parque eólico en Bahía Blanca,mauricio_macri,2018,441
2018-05-23,El presidente Mauricio Macri en la cena de gala de la Cámara de Comercio de Estados Unidos,mauricio_macri,2018,442
2018-05-17,"El presidente Mauricio Macri, en la inauguración de una nueva estación de la línea H de subte en la ciudad de Buenos Aires",mauricio_macri,2018,443
2018-05-11,"El presidente Mauricio Macri recorrió los talleres ferroviarios de Mechitas, provincia de Buenos Aires",mauricio_macri,2018,444
2018-05-10,El presidente Mauricio Macri participó en una quema de droga incautada por Fuerzas Federales,mauricio_macri,2018,445
2018-05-09,"El presidente Mauricio Macri visitó el Centro de Entrenamiento Policial General Don José de San Martín, en Las Heras, Mendoza",mauricio_macri,2018,446
2018-05-08,Palabras del presidente Mauricio Macri desde Casa Rosada,mauricio_macri,2018,447
2018-05-08,El presidente Mauricio Macri presentó mejoras en el sistema educativo de la provincia de Buenos Aires,mauricio_macri,2018,448
2018-04-26,"El presidente Mauricio Macri ofreció un almuerzo a su par de Chile, Sebastián Piñera",mauricio_macri,2018,449
2018-04-23,El presidente Mauricio Macri visitó Vaca Muerta,mauricio_macri,2018,450
2018-04-18,El presidente Mauricio Macri en el acto por la primera exportación de limones a Estados Unidos,mauricio_macri,2018,451
2018-04-18,El presidente Mauricio Macri en la Asamblea Anual del Consejo Mundial de Viajes y Turismo,mauricio_macri,2018,452
2018-04-14,"El presidente Mauricio Macri, en la sesión plenaria de la VIII Cumbre de las Américas",mauricio_macri,2018,453
2018-04-12,El presidente Mauricio Macri recibió la máxima condecoración que otorga la Conmebol,mauricio_macri,2018,454
2018-04-10,Palabras del presidente Mauricio Macri durante el brindis con el presidente de España,mauricio_macri,2018,455
2018-04-10,"Declaración conjunta del presidente Mauricio Macri y su par de España, Mariano Rajoy",mauricio_macri,2018,456
2018-04-06,El presidente Mauricio Macri en el Primer Encuentro Regional del Plan Belgrano,mauricio_macri,2018,457
2018-04-03,El presidente Mauricio Macri en el homenaje a los caídos en el conflicto del Atlántico Sur,mauricio_macri,2018,458
2018-03-28,El presidente Mauricio Macri sobre los índices de pobreza,mauricio_macri,2018,459
2018-03-26,"El presidente Mauricio Macri, ante la asamblea anual del Banco Interamericano de Desarrollo (BID)",mauricio_macri,2018,460
2018-03-21,"El presidente Mauricio Macri, en la presentación de los resultados de la evaluación Aprender 2017",mauricio_macri,2018,461
2018-03-20,El presidente Mauricio Macri cerró el encuentro de ministros de Finanzas y presidentes de bancos centrales del G20,mauricio_macri,2018,462
2018-03-14,El presidente Mauricio Macri en su recorrida por obras cloacales en Formosa,mauricio_macri,2018,463
2018-03-13,El presidente Mauricio Macri en la inauguración de Expoagro,mauricio_macri,2018,464
2018-03-08,El presidente Mauricio Macri en el acto por el Día de la Mujer,mauricio_macri,2018,465
2018-03-06,"El presidente Mauricio Macri en el almuerzo ofrecido a los reyes de Noruega, Harald V y Sonia",mauricio_macri,2018,466
2018-03-05,El presidente Mauricio Macri inauguró el ciclo lectivo 2018 en Corrientes,mauricio_macri,2018,467
2018-03-01,Mensaje del presidente Mauricio Macri en la apertura del 136° período de sesiones ordinarias del Congreso,mauricio_macri,2018,468
2018-02-27,"El presidente Mauricio Macri recorrió las obras en el arroyo Vega, en la ciudad de Buenos Aires",mauricio_macri,2018,469
2018-02-23,El presidente Mauricio Macri recorrió las obras de ampliación del Camino del Buen Ayre,mauricio_macri,2018,470
2018-02-21,"El presidente Mauricio Macri recorrió las obras del sistema de provisión de agua potable en Concordia, provincia de Entre Ríos",mauricio_macri,2018,471
2018-02-14,El presidente Mauricio Macri recorrió un centro de investigación aplicada para la industria energética,mauricio_macri,2018,472
2018-02-08,"El presidente Mauricio Macri inauguró una central térmica en Villa María, Córdoba",mauricio_macri,2018,473
2018-02-07,"El presidente Mauricio Macri en el anuncio de un nuevo modelo de Fiat, en la planta de Ferreyra, ciudad de Córdoba",mauricio_macri,2018,474
2018-02-02,"El presidente Mauricio Macri, en el lanzamiento de una zona franca en Perico, Jujuy",mauricio_macri,2018,475
2018-02-01,El presidente Mauricio Macri en la inauguración de obras de la autopista Pilar-Pergamino,mauricio_macri,2018,476
2018-01-31,El presidente Mauricio Macri en el acto por el 50 anversario del INDEC,mauricio_macri,2018,477
2018-01-29,El presidente Mauricio Macri anunció la reducción de cargos políticos en el Poder Ejecutivo,mauricio_macri,2018,478
2018-01-26,"Declaración conjunta del presidente de Francia, Emmanuel Macron, y el presidente de la Argentina, Mauricio Macri",mauricio_macri,2018,479
2018-01-25,"El presidente Mauricio Macri, en la sesión plenaria del Foro Económico Mundial de Davos",mauricio_macri,2018,480
2018-01-23,"Declaración conjunta del presidente Mauricio Macri y su par de Rusia, Vladimir Putin",mauricio_macri,2018,481
2018-01-15,El presidente Mauricio Macri recorrió las obras de la Villa Olímpica en Villa Lugano,mauricio_macri,2018,482
2018-01-11,Gabriela Michetti con 150 empresarios israelíes  ,mauricio_macri,2018,483
2018-01-09,"El presidente Mauricio Macri puso en marcha obras de repavimentación de la Ruta Nacional 143 en San Rafael, Mendoza",mauricio_macri,2018,484
2017-12-21,El presidente Macri habló en la 51 Cumbre del Mercosur,mauricio_macri,2017,485
2017-12-13,El presidente Mauricio Macri recorrió obras de infraestructura cloacal en la provincia de Córdoba,mauricio_macri,2017,486
2017-12-12,El presidente Mauricio Macri presentó el Plan Nacional de Acciones sobre Derechos Humanos,mauricio_macri,2017,487
2017-12-12,El presidente Mauricio Macri inauguró el Foro de Inversiones de la OMC,mauricio_macri,2017,488
2017-12-11,El presidente Mauricio Macri inauguró la XI Conferencia Ministerial de la OMC,mauricio_macri,2017,489
2017-12-07,El presidente Mauricio Macri en la inauguración del Paseo de la República,mauricio_macri,2017,490
2017-12-06,"El presidente Mauricio Macri recorrió obras de hábitat en San Benito, provincia de Entre Ríos",mauricio_macri,2017,491
2017-12-05,"El presidente Mauricio Macri en la presentación de ""Exporta Simple""",mauricio_macri,2017,492
2017-12-01,"El presidente Mauricio Macri, en la presentación del corto animado de la Fundación IAN",mauricio_macri,2017,493
2017-11-30,El presidente Mauricio Macri en la ceremonia de lanzamiento de la presidencia de la Argentina del G-20,mauricio_macri,2017,494
2017-11-29,"El presidente Mauricio Macri recorrió la Escuela Normal ""José Manuel Estrada"", en la ciudad de Corrientes",mauricio_macri,2017,495
2017-11-29,"El presidente Mauricio Macri, en la planta de tratamiento de líquidos cloacales del Gran Resistencia, Chaco",mauricio_macri,2017,496
2017-11-22,"El presidente Mauricio Macri recorrió el Parque Solar de Nonogasta, La Rioja",mauricio_macri,2017,497
2017-11-21,"El presidente Mauricio Macri, en el Foro de Inversiones de la Industria Automotriz",mauricio_macri,2017,498
2017-11-21,El presidente Mauricio Macri tomó juramento a los ministros de Salud y de Agroindustria,mauricio_macri,2017,499
2017-11-21,"Palabras del presidente Mauricio Macri en el Encuentro Regional de las Américas de la Alianza para el Gobierno Abierto, CCK. ",mauricio_macri,2017,500
2017-11-17,"Palabras del presidente Mauricio Macri, a los gobernadores después del Acuerdo Fiscal entre Nación y Provincias, Casa Rosada. ",mauricio_macri,2017,501
2017-11-16,"Palabras del presidente Mauricio Macri en el cierre de la Conferencia de la Organización Internacional del Trabajo, CABA.",mauricio_macri,2017,502
2017-11-15,"Palabras del Presidente en la inauguración del nuevo edificio de la escuela Nuestra Señora de Fátima, Salta.",mauricio_macri,2017,503
2017-11-15,"Palabras del Presidente por obras de Hábitat en La Unión, Salta",mauricio_macri,2017,504
2017-11-13,Palabras del Presidente en la inauguración del polo tecnológico de la Universidad de La Matanza,mauricio_macri,2017,505
2017-11-10,"Palabras del presidente Mauricio Macri en su visita a la planta de Volkswagen, en General Pacheco, provincia de Buenos Aires",mauricio_macri,2017,506
2017-11-06,Palabras del presidente Mauricio Macri en el acto de homenaje a las víctimas del atentado en Nueva York,mauricio_macri,2017,507
2017-11-03,"Declaración conjunta del presidente Mauricio Macri con su par de Perú, Pedro Pablo Kuczynski",mauricio_macri,2017,508
2017-11-03,"El presidente Mauricio Macri, en el lanzamiento de Bolsas y Mercados Argentinos",mauricio_macri,2017,509
2017-11-01,"El presidente Mauricio Macri, en la reunión plenaria conjunta del GAFI y el GAFILAT",mauricio_macri,2017,510
2017-10-31,El presidente Mauricio Macri inauguró una obra hídrica para prevenir las inundaciones en Santa Fe y Córdoba,mauricio_macri,2017,511
2017-10-31,"El presidente Mauricio Macri, en la apertura del Foro Interamericano de la Microempresa",mauricio_macri,2017,512
2017-10-30,"El presidente Mauricio Macri, en la presentación de las propuestas para promover un acuerdo nacional",mauricio_macri,2017,513
2017-10-27,El presidente Mauricio Macri firmó el acuerdo de productividad para las energías renovables,mauricio_macri,2017,514
2017-10-18,El presidente Mauricio Macri en la apertura de la conferencia mundial de la OMS,mauricio_macri,2017,515
2017-10-10,"El presidente Mauricio Macri, en un acto por el Día del Guardaparque en el Parque Nacional Iguazú",mauricio_macri,2017,516
2017-10-06,El presidente Mauricio Macri inauguró el tercer puente biprovincial entre las ciudades de Neuquén y Cipoletti,mauricio_macri,2017,517
2017-10-06,El presidente Mauricio Macri inauguró el metrobus de Tres de Febrero,mauricio_macri,2017,518
2017-10-06,"El presidente Mauricio Macri, en la 65° convención de la Cámara Argentina de la Construcción",mauricio_macri,2017,519
2017-10-04,El presidente Mauricio Macri lanzó el programa Pueblos Auténticos en Corrientes,mauricio_macri,2017,520
2017-10-04,"El presidente Mauricio Macri, en la ciudad de Mercedes, provincia de Corrientes",mauricio_macri,2017,521
2017-10-03,El presidente Mauricio Macri visitó la planta de Dow Chemical en Bahía Blanca,mauricio_macri,2017,522
2017-10-03,El presidente Mauricio Macri en una reunión con vecinos de Olavarría,mauricio_macri,2017,523
2017-10-02,El presidente Mauricio Macri en la inauguración del tramo final del viaducto de Puente La Noria,mauricio_macri,2017,524
2017-09-30,El presidente Mauricio Macri en un acto en la provincia de La Rioja,mauricio_macri,2017,525
2017-09-29,Declaraciones a los medios del presidente Mauricio Macri en Mendoza,mauricio_macri,2017,526
2017-09-29,El presidente Mauricio Macri en la firma del convenio crediticio por 80 tractores para viñateros en Mendoza,mauricio_macri,2017,527
2017-09-29,"El presidente Mauricio Macri, con vecinos de la ciudad de La Punta, en la provincia de San Luis",mauricio_macri,2017,528
2017-09-28,El presidente Mauricio Macri en el lanzamiento de las Sociedades por Acciones Simplificadas,mauricio_macri,2017,529
2017-09-27,"El presidente Mauricio Macri, junto a las primeras empresas que van a invertir en políticas de Investigación y Desarrollo",mauricio_macri,2017,530
2017-09-26,El presidente Mauricio Macri inauguró una planta de tratamiento de efluentes cloacales en Villa Fiorito,mauricio_macri,2017,531
2017-09-25,El presidente Mauricio Macri inauguró obras en la Ruta Nacional 8,mauricio_macri,2017,532
2017-09-22,El presidente Mauricio Macri reinauguró la República de los Niños,mauricio_macri,2017,533
2017-09-20,El presidente Mauricio Macri inauguró una planta de acopio de cereales en Chaco,mauricio_macri,2017,534
2017-09-20,"El presidente Mauricio Macri en un encuentro con vecinos de la localidad de Presidencia Roque Sáenz Peña, Chaco",mauricio_macri,2017,535
2017-09-20,El presidente Mauricio Macri encabezó una reunión del gabinete ampliado en el CCK,mauricio_macri,2017,536
2017-09-19,El presidente Mauricio Macri en un acto con jubilados en Quilmes,mauricio_macri,2017,537
2017-09-13,El presidente Mauricio Macri inauguró una estación de bombeo y una planta potabilizadora en Quimilí,mauricio_macri,2017,538
2017-09-13,El presidente Mauricio Macri en la inauguración de un hogar para abuelas,mauricio_macri,2017,539
2017-09-13,El presidente Mauricio Macri visitó la ciudad de Rafaela,mauricio_macri,2017,540
2017-09-12,"Declaración conjunta del presidente Mauricio Macri y el primer ministro de Israel, Benjamin Netanyahu",mauricio_macri,2017,541
2017-09-12,El presidente Mauricio Macri agasajó con un almuerzo al primer ministro de Israel,mauricio_macri,2017,542
2017-09-05,"Palabras del presidente Mauricio Macri, en la inauguración del viaducto Mitre, en el barrio de Belgrano, CABA",mauricio_macri,2017,543
2017-09-05,El presidente Macri en el inicio de las obras del viaducto Mitre,mauricio_macri,2017,544
2017-09-05,"El presidente Macri habló en el acto de entrega de los premios ""Maestros argentinos""",mauricio_macri,2017,545
2017-09-04,"Palabras del presidente Mauricio Macri, en el concierto por los 500 años de la reforma protestante, desde el Teatro Colón, CABA ",mauricio_macri,2017,546
2017-09-04,"Palabras del presidente Mauricio Macri, en el acto de entrega de premios “Maestros Argentinos”",mauricio_macri,2017,547
2017-09-01,"Palabras del presidente Mauricio Macri, en el acto de inauguración de las obras de remodelación y ampliación del aeropuerto internacional de Tucumán, San Miguel de Tucumán.  ",mauricio_macri,2017,548
2017-09-01,"Palabras del presidente Mauricio Macri, en la inauguración de la nueva Central Eléctrica de la empresa Pampa Energía",mauricio_macri,2017,549
2017-08-31,El presidente Macri en el acto por el Día de la Industria,mauricio_macri,2017,550
2017-08-31,"Palabras del presidente Mauricio Macri, en el acto por el Día de la Industria, desde el Parque Industrial de Pilar",mauricio_macri,2017,551
2017-08-30,"Palabras del presidente Mauricio Macri, en el acto de inauguración de las Casas de Encuentro Comunitario",mauricio_macri,2017,552
2017-08-28,"Palabras del presidente Mauricio Macri, en la firma del acuerdo sectorial para promoción de biotecnología",mauricio_macri,2017,553
2017-08-24,"Palabras del presidente Mauricio Macri, en la jura de Carlos Vignolo como titular del Plan Belgrano ",mauricio_macri,2017,554
2017-08-22,"Palabras del presidente Mauricio Macri, en su recepción a un grupo de jóvenes que accedieron a su primer empleo",mauricio_macri,2017,555
2017-08-16,"Conferencia de prensa del presidente Macri y el jefe de gabinete Peña, tras los resultados de las PASO",mauricio_macri,2017,556
2017-07-29,Discurso del presidente Mauricio Macri en inauguración de la 131° edición de la Exposición Rural,mauricio_macri,2017,557
2017-07-26,"Palabras del presidente Macri en un encuentro con productores agropecuarios, en Los Ralos, Tucumán.",mauricio_macri,2017,558
2017-07-21,Palabras del presidente Macri ante el pueblo después de la Cumbre del Mercosur en Mendoza,mauricio_macri,2017,559
2017-07-21,"Palabras del presidente Mauricio Macri en el almuerzo ofrecido en honor a los mandatarios de los estados parte del Mercosur, en la provincia de Mendoza",mauricio_macri,2017,560
2017-07-19,"Palabras del presidente Macri en la puesta en marcha de las obras de saneamiento de la cuenca Matanza-Ricahuelo, en dock sud, provincia de buenos aires",mauricio_macri,2017,561
2017-07-18,"Palabras del presidente Mauricio Macri después de presenciar la quema de droga, desde el Edificio Centinela, CABA. ",mauricio_macri,2017,562
2017-07-17,Palabras del presidente Mauricio Macri en la toma de juramento de los ministros de Educación y Defensa,mauricio_macri,2017,563
2017-07-17,El presidente Mauricio Macri tomó juramento a los nuevos ministro de Educación y de Defensa,mauricio_macri,2017,564
2017-07-14,Palabras del presidente Mauricio Macri en la cena anual de camaradería de las Fuerzas Armadas,mauricio_macri,2017,565
2017-07-09,Palabras del presidente Mauricio Macri conmemorando el Día de la Independencia,mauricio_macri,2017,566
2017-07-04,"		Palabras del presidente Mauricio Macri en la reunión de gabinete ampliado, CCK",mauricio_macri,2017,567
2017-07-03,Palabras del presidente Mauricio Macri en homenaje a policías federales que cayeron en cumplimiento al deber,mauricio_macri,2017,568
2017-07-03,"El presidente Mauricio Macri, en el homenaje a policías federales que cayeron en cumplimiento de su deber.",mauricio_macri,2017,569
2017-06-30,El presidente Mauricio Macri habló en acto del Día de la PyME,mauricio_macri,2017,570
2017-06-29,El presidente Mauricio Macri en el acto por el Día de la PyME,mauricio_macri,2017,571
2017-06-29,El presidente Mauricio Macri presentó el estudio de la Sedronar,mauricio_macri,2017,572
2017-06-27,"Declaración del presidente Mauricio Macri tras la reunión con su par de Chile, Michelle Bachelet",mauricio_macri,2017,573
2017-06-25,El presidente Mauricio Macri en la cena del gremio La Fraternidad,mauricio_macri,2017,574
2017-06-23,El presidente Mauricio Macri con trabajadores de la Villa Olímpica,mauricio_macri,2017,575
2017-06-21,"El presidente Mauricio Macri, en el acto por el Día de la Bandera",mauricio_macri,2017,576
2017-06-14,El presidente Mauricio Macri presentó el Acuerdo Federal Minero,mauricio_macri,2017,577
2017-06-13,"Declaración conjunta del presidente Mauricio Macri y el primer ministro de Portugal, Antonio Costa",mauricio_macri,2017,578
2017-06-12,El presidente Mauricio Macri en la asunción del canciller Jorge Faurie,mauricio_macri,2017,579
2017-06-12,Mauricio Macri tomó juramento al canciller Jorge Faurie,mauricio_macri,2017,580
2017-06-09,Palabras de Mauricio Macri en la cena en honor de Angela Merkel,mauricio_macri,2017,581
2017-06-08,"El presidente Mauricio Macri en la cena en honor a la canciller alemana, Ángela Merkel",mauricio_macri,2017,582
2017-06-07,"El Presidente, con jubilados en Corrientes",mauricio_macri,2017,583
2017-06-06,"El Presidente, en la inauguración del Metrobus del Bajo",mauricio_macri,2017,584
2017-06-01,El presidente Mauricio Macri en el aniversario del Colegio de Abogados de la Ciudad de Buenos Aires,mauricio_macri,2017,585
2017-05-30,El presidente Mauricio Macri en la apertura de la Expo Empleo Joven,mauricio_macri,2017,586
2017-05-29,El presidente Mauricio Macri en la inauguración del sanatorio San Francisco de Asís,mauricio_macri,2017,587
2017-05-26,Palabras del presidente Macri en la apertura del viaducto en Puente la Noria,mauricio_macri,2017,588
2017-05-25,Palabras del presidente Macri durante el locro compartido por el 25 de mayo,mauricio_macri,2017,589
2017-05-16,Conferencia de prensa del presidente Macri en la Academia china de Ciencias Sociales,mauricio_macri,2017,590
2017-05-16,Palabras del presidente Macri en el 45 aniversario de las relaciones entre China y Argentina,mauricio_macri,2017,591
2017-05-16,Palabras del presidente Macri en el Foro de Inversiones y Negocios China - Argentina,mauricio_macri,2017,592
2017-05-11,"Palabras del presidente Macri en la reunión de la Fundación Círculo de Montevideo, en Buenos Aires",mauricio_macri,2017,593
2017-05-11,"Palabras del presidente Macri en la presentación del Plan Nacional de Discapacidad, en el CCK",mauricio_macri,2017,594
2017-05-10,"Palabras del presidente Mauricio Macri en Bardas Blancas, Mendoza",mauricio_macri,2017,595
2017-05-09,"Palabras del presidente Mauricio Macri durante el almuerzo en homenaje a su par de italia, Sergio Mattarella",mauricio_macri,2017,596
2017-05-09,"Declaración conjunta del presidente Mauricio Macri y su par de Italia, Sergio Mattarella",mauricio_macri,2017,597
2017-05-05,El presidente Mauricio Macri en la inauguración del Metrobus La Matanza,mauricio_macri,2017,598
2017-05-04,Palabras del presidente Mauricio Macri en la firma del Acta de Entendimiento sobre la Represa Yacyretá,mauricio_macri,2017,599
2017-05-03,El presidente Mauricio Macri inauguró Tecnópolis Federal Santa Fe - Paraná,mauricio_macri,2017,600
2017-05-03,Palabras del presidente Macri en la inauguración del Metrobus en Santa Fe,mauricio_macri,2017,601
2017-04-28,El presidente Mauricio Macri se reunió con un grupo de jubilados en el Gran Buenos Aires,mauricio_macri,2017,602
2017-04-28,El presidente Mauricio Macri visitó una planta farmacéutica,mauricio_macri,2017,603
2017-04-28,El presidente Mauricio Macri visitó a los astilleros de Tandanor,mauricio_macri,2017,604
2017-04-27,El presidente Mauricio Macri en el Centro de Estudios Estratégicos Internacional de Washington,mauricio_macri,2017,605
2017-04-27,"Palabras del presidente Mauricio Macri en el almuerzo ofrecido al presidente de los Estados Unidos, Donald Trump",mauricio_macri,2017,606
2017-04-25,El presidente Mauricio Macri en el relanzamiento del INAP,mauricio_macri,2017,607
2017-04-24,El presidente Mauricio Macri presentó la plataforma digital del Plan Maestro,mauricio_macri,2017,608
2017-04-20,El presidente Mauricio Macri presentó el Acuerdo Federal de Energía,mauricio_macri,2017,609
2017-04-18,"El presidente Mauricio Macri agasajó a su par de Suiza, Doris Leuthard",mauricio_macri,2017,610
2017-04-18,"Declaración conjunta del presidente Mauricio Macri y su par de Suiza, Doris Leuthard",mauricio_macri,2017,611
2017-04-18,El presidente Mauricio Macri presentó el Compromiso Federal para la Modernización del Estado,mauricio_macri,2017,612
2017-04-11,El presidente Mauricio Macri en un acto con emprendedores en el CCK,mauricio_macri,2017,613
2017-04-11,El presidente Mauricio Macri en un acto con emprendedores en el CCK,mauricio_macri,2017,614
2017-04-07,"Palabras del Presidente Mauricio Macri en la presentación de los nuevos créditos hipotecarios a treinta años, en la sede central del Banco de la Nación Argentina, en la Ciudad Autonóma de Buenos Aires",mauricio_macri,2017,615
2017-04-06,Exposición del Presidente Mauricio Macri en la apertura del Foro Económico Mundial sobre América Latina,mauricio_macri,2017,616
2017-04-03,El presidente Mauricio Macri en la inauguración del predio de Boca Juniors,mauricio_macri,2017,617
2017-04-03,"Palabras del presidente Mauricio Macri, en el acto de firma del “Acuerdo Federal para la Construcción"", en el Salón Blanco de la Casa de Gobierno",mauricio_macri,2017,618
2017-04-02,"Palabras del presidente Mauricio Macri en la recepción a veteranos y familiares de los héroes caídos en Malvinas, en la Residencia Presidencial de Olivos",mauricio_macri,2017,619
2017-03-31,El presidente Macri tuvo un encuentro con jubilados en San Isidro,mauricio_macri,2017,620
2017-03-30,El presidente Mauricio Macri visita la planta de Guapaletas,mauricio_macri,2017,621
2017-03-29,El presidente Macri habló al inaugurar el Centro de Trasbordo Constitución,mauricio_macri,2017,622
2017-03-23,El presidente Mauricio Macri en la presentación del SAME en La Plata,mauricio_macri,2017,623
2017-03-23,El presidente Mauricio Macri dio un discurso tras la firma de un convenio de seguridad entre la Nación y Corrientes,mauricio_macri,2017,624
2017-03-23,El presidente Mauricio Macri habló en la inauguración del Museo Güemes,mauricio_macri,2017,625
2017-03-22,El presidente Mauricio Macri en la zarpada de la Fragata Libertad,mauricio_macri,2017,626
2017-03-21,El presidente Mauricio Macri en la presentación de los resultados de la Prueba Aprender,mauricio_macri,2017,627
2017-03-20,El presidente Mauricio Macri visitó la planta de Cicaré SA,mauricio_macri,2017,628
2017-03-16,El presidente Mauricio Macri habló en la reinauguración de una planta de PSA - Peugeot,mauricio_macri,2017,629
2017-03-16,El presidente Mauricio Macri en la reinauguración de una planta de PSA-Peugeot,mauricio_macri,2017,630
2017-03-16,Declaración conjunta del presidente Mauricio Macri y su par de Paraguay,mauricio_macri,2017,631
2017-03-15,"El presidente Mauricio Macri presenta el plan ""Un millón de vehículos""",mauricio_macri,2017,632
2017-03-11,El presidente Mauricio Macri realiza anuncios en el marco del plan ProCreAr,mauricio_macri,2017,633
2017-03-11,El presidente Mauricio Macri visita Expoagro 2017,mauricio_macri,2017,634
2017-03-10,Palabras del presidente Mauricio Macri en la feria Expoagro,mauricio_macri,2017,635
2017-03-10,El presidente Mauricio Macri visita la planta de ARAG,mauricio_macri,2017,636
2017-03-06,El presidente Macri inauguró el ciclo lectivo en Jujuy,mauricio_macri,2017,637
2017-03-02,Discurso del presidente Mauricio Macri en la reunión de gabinete ampliado en el CCK,mauricio_macri,2017,638
2017-03-01,Discurso del presidente Mauricio Macri en la apertura del 135° período de sesiones ordinarias del Congreso de la Nación Argentina,mauricio_macri,2017,639
2017-02-24,"El presidente Mauricio Macri recibió el premio ""Nueva Economía Forum 2017""",mauricio_macri,2017,640
2017-02-22,El presidente Mauricio Macri en el Congreso de España,mauricio_macri,2017,641
2017-02-22,El presidente Mauricio Macri en la cena de gala ofrecida por los reyes de España,mauricio_macri,2017,642
2017-02-22,Palabras del Presidente Mauricio Macri ante el Congreso de los Diputados - Salón Plenario,mauricio_macri,2017,643
2017-02-13,"Palabras del Presidente Mauricio Macri en el acto de conmemoración por los 200 años de la Batalla de Chacabuco, en la localidad de Colina, República de Chile",mauricio_macri,2017,644
2017-02-10,Discurso del presidente Mauricio Macri en el aeropuerto de San Martín de los Andes,mauricio_macri,2017,645
2017-02-07,"El presidente Mauricio Macri, junto a su par de Brasil, Michel Temer",mauricio_macri,2017,646
2017-02-07,"Declaración conjunta del presidente Mauricio Macri y su par de Brasil, Michel Temer",mauricio_macri,2017,647
2017-02-06,"El presidente Mauricio Macri, en el CENARD",mauricio_macri,2017,648
2017-02-02,Palabras del presidente Mauricio Macri al entregar viviendas en Santa Fe,mauricio_macri,2017,649
2017-01-31,El presidente Mauricio Macri firmó un convenio para inversiones en Vaca Muerta,mauricio_macri,2017,650
2017-01-30,"Reconocimiento del presidente Mauricio Macri al equipo de ""El Estado en tu barrio""",mauricio_macri,2017,651
2017-01-24,Acto en conmemoración del Bicentenario del Cruce de los Andes,mauricio_macri,2017,652
2017-01-24,"Palabras del Presidente Mauricio Macri en el acto de anuncio de los nuevos contratos de los proyectos adjudicados dentro del Programa de Energías Renovables, en el Centro de Información y Formación Ambiental (CIFA), en CABA",mauricio_macri,2017,653
2017-01-19,Acto de traspaso de la Justicia Nacional a la Ciudad de Buenos Aires,mauricio_macri,2017,654
2017-01-17,Conferencia de prensa del presidente Mauricio Macri en Casa Rosada,mauricio_macri,2017,655
2017-01-12,Palabras del presidente Mauricio Macri en el anuncio del comienzo de las obras del Paseo del Bajo,mauricio_macri,2017,656
2017-01-11,Inauguración de la planta reductora de presión de un gasoducto en Córdoba,mauricio_macri,2017,657
2017-01-10,"Palabras del Presidente Mauricio Macri en el anuncio de acuerdos con la provincia de Neuquén, empresas petroleras y sindicatos del sector para el desarrollo del Yacimiento Vaca Muerta, Salón Blanco de la Casa Rosada",mauricio_macri,2017,658
2016-12-31,Saludo de fin de año del presidente Mauricio Macri,mauricio_macri,2016,659
2016-12-28,"Palabras el Presidente de la Nación, Mauricio Macri, en el acto de inauguración del Centro de Interpretación e Información Turística y Ambiental en Villa Traful, provincia de Neuquén",mauricio_macri,2016,660
2016-12-27,"Palabras del presidente Macri y el gobernador de Entre Ríos, Bordet, en Concordia",mauricio_macri,2016,661
2016-12-21,El presidente Mauricio Macri en el anuncio de la creación del Parque del Bicentenario en la provincia de Tucumán,mauricio_macri,2016,662
2016-12-17,"Palabras del presidente Macri en la inauguración de obra vial en la ruta 19, Entre Ríos",mauricio_macri,2016,663
2016-12-15,"Palabras del Presidente de la Nación, Mauricio Macri, en el acto de apertura de la Primera Jornada Nacional de Eficiencia Energética",mauricio_macri,2016,664
2016-12-15,El presidente Mauricio Macri en una reunión de gabinete ampliado en el CCK,mauricio_macri,2016,665
2016-12-07,"Palabras del Presidente de la Nación, Mauricio Macri, en el acto de reinauguración del aeropuerto internacional de Mendoza ""El Plumerillo""",mauricio_macri,2016,666
2016-12-01,Palabras del presidente Mauricio Macri en la inauguración de la planta de Havanna,mauricio_macri,2016,667
2016-12-01,El presidente Mauricio Macri en la apertura del Congreso de Economía Verde,mauricio_macri,2016,668
2016-12-01,El presidente Mauricio Macri en la inauguración de una planta de alfajores Havanna,mauricio_macri,2016,669
2016-11-30,Palabras del presidente Macri en el acto de lanzamiento del Compromiso Social Contra las Adicciones,mauricio_macri,2016,670
2016-11-30,"Palabras del presidente Macri en el acto del 92° aniversario de la Cámara de Comercio, CABA",mauricio_macri,2016,671
2016-11-29,El presidente Macri anunció una nueva etapa del plan de obras hídricas en la Cuenca del Río Salado,mauricio_macri,2016,672
2016-11-24,Discurso del presidente Mauricio Macri en El Impenetrable chaqueño,mauricio_macri,2016,673
2016-11-22,"Palabras del presidente Macri en la clausura de la 22° UIA, CABA",mauricio_macri,2016,674
2016-11-22,"Palabras del presidente Mauricio Macri y del primer ministro de Japón, Shinzo Abe, en el almuerzo ofrecido en honor del mandatario japonés",mauricio_macri,2016,675
2016-11-21,Alianza estratégica entre la Argentina y Japón,mauricio_macri,2016,676
